			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000896_LTR	LTR	Copia	867	62	273	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000389	DNA	Helitron	0	795	0	1527	1534	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000473_INT	LTR	Gypsy	0	4637	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000197	DNA	Helitron	779	1802	0	413	2607	0	0	0	0	148	197	0	323	0	86	0	0	0	272	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000862_INT	LTR	Copia	2379	0	45	162	0	0	300	363	1261	44	723	285	654	504	1120	332	747	895	1820	2039	1520	1518	1365	817	1000	1283	418	0	0	204	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000503_INT	LTR	Copia	6167	0	0	0	0	5867	0	0	0	0	333	0	139	38	5787	12288	42	221	1754	1114	1047	300	595	255	674	1520	2115	3371	2061	3067	3512	681	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000731_LTR	LTR	Gypsy	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000229	DNA	DTC	1148	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000090	DNA	DTC	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000819	DNA	Helitron	1057	0	0	0	0	32	0	87	0	0	0	230	147	0	214	298	0	0	0	205	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000068	DNA	Helitron	8391	303	127	0	49	0	49	0	0	150	153	82	0	43	70	52	193	226	148	0	67	0	0	68	242	0	91	135	135	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000734	DNA	DTC	1647	0	0	0	0	0	0	0	0	65	0	0	0	0	0	118	134	212	335	361	55	119	351	287	195	621	265	0	4686	2895	1044	3604	4207	1902	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000293_LTR	LTR	Gypsy	506	0	209	0	552	0	39	41	2130	596	550	554	0	1133	2016	4651	1007	766	3580	928	2523	1522	1261	2341	2310	1539	2031	2100	462	1458	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000011	DNA	DTM	539	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000174	DNA	DTT	1532	499	0	32	0	0	0	629	687	1161	1779	5639	4842	3812	4548	7506	4955	8467	9037	7525	7128	5673	4286	4292	1218	810	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000193	DNA	DTM	2592	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000857_LTR	LTR	Copia	0	0	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000749_INT	LTR	Gypsy	4620	6654	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000555_INT	LTR	Gypsy	9156	0	0	0	0	36	0	0	0	0	53	0	0	16	0	0	159	0	0	83	48	0	0	125	1048	14021	8559	7367	5629	795	468	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000676	DNA	Helitron	444	0	0	0	1709	1726	4117	1302	1846	435	0	0	37	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000838	DNA	Helitron	319	0	0	0	0	0	0	0	0	0	0	0	0	0	259	306	350	12	24	17	22	81	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000379_LTR	LTR	Copia	240	0	0	0	0	0	0	0	107	0	0	0	74	0	0	0	0	0	112	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000534_LTR	LTR	unknown	1383	0	0	1435	0	4978	5215	8098	3996	1577	4989	440	261	869	528	185	61	185	212	84	305	276	0	882	490	446	1058	1423	1261	2719	2155	2470	0	435	467	212	234	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000124	DNA	Helitron	7319	804	1342	243	2310	2596	549	448	220	469	1470	0	566	395	121	145	266	1262	406	2849	0	269	63	231	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000224	DNA	DTM	3470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000915	DNA	DTC	1741	0	0	4281	3775	0	0	1651	0	0	0	0	1003	0	0	574	0	1032	0	0	0	547	596	216	339	195	701	23	143	722	988	1566	322	158	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000809_INT	LTR	Gypsy	4997	139	47544	49322	9628	20817	43871	28941	9501	1219	1355	2658	1458	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	229	2449	2368	10776	4277	5106	1855	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000348_INT	LTR	Copia	3430	0	0	0	2479	0	0	0	4066	13706	8127	4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000750_INT	LTR	Gypsy	4148	248	0	17356	17423	16272	5454	21206	53542	58126	21124	5927	1906	3321	7248	0	344	142	0	0	0	2571	0	629	54	914	2083	9844	8217	4248	808	0	0	1280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000120	DNA	Helitron	9127	0	0	1948	290	0	189	0	735	88	1553	0	125	261	194	302	457	1025	1837	1022	1022	652	1443	1181	1848	1305	1225	520	3180	289	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000214	DNA	DTC	461	102	0	0	0	0	15	0	70	0	279	316	215	74	307	29	224	600	214	0	0	0	0	69	48	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000765	DNA	Helitron	0	1263	0	1265	0	341	144	675	105	0	4078	314	290	252	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000824	DNA	Helitron	0	0	0	0	0	0	0	0	0	1257	2087	325	0	590	1521	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000891	DNA	Helitron	2078	0	3413	14920	15172	28408	0	0	0	0	0	0	0	0	84	0	0	0	0	215	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000564_LTR	LTR	Copia	3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000685	DNA	Helitron	0	0	1972	970	0	0	1981	1146	0	319	1164	3627	2260	1062	295	222	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000056	DNA	DTT	7678	559	88	88	176	76	240	241	295	0	0	55	57	75	103	190	198	151	751	403	1617	1146	890	489	226	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000700	DNA	DTM	1259	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000895	DNA	Helitron	2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	14	0	0	0	190	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000773_INT	LTR	Copia	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	51	0	0	0	0	0	0	0	150	0	0	0	0	733	1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000892_INT	LTR	Copia	4244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	87	0	0	0	0	0	49	0	0	186	230	0	0	397	1629	1885	395	2982	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000221_INT	LTR	Gypsy	15303	308	0	0	0	56	0	0	0	0	0	0	0	90	0	0	102	0	158	548	217	593	472	0	0	0	5292	292	4989	1494	5907	12731	7856	3205	2605	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000521_INT	LTR	Gypsy	0	0	0	0	169	0	210	950	994	1914	2197	993	1446	999	581	1170	1092	1045	1318	1152	429	181	272	0	0	166	154	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000511	DNA	Helitron	0	1994	1958	3807	1841	0	0	0	0	0	0	0	0	0	0	0	0	172	154	0	0	209	0	101	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000274	MITE	DTM	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000112	DNA	DTM	932	0	0	0	97	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000195	DNA	Helitron	1443	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000391_LTR	LTR	Copia	550	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	284	574	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000908	MITE	DTC	344	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	735	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000338_INT	LTR	Gypsy	3882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849	0	0	0	1358	0	0	0	124	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000177	DNA	DTC	1529	190	76	0	0	0	63	0	63	0	0	0	0	44	62	112	281	241	672	1825	153	0	84	0	174	323	375	206	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000500	DNA	Helitron	3687	194	2286	5221	10723	3254	13205	4013	772	0	0	0	82	82	0	334	884	0	348	96	400	100	96	410	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000422_LTR	LTR	unknown	367	0	0	0	0	0	227	356	550	372	980	89	262	160	87	88	396	87	555	1825	358	933	270	1329	80	792	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000628	MITE	DTM	140	0	140	0	0	0	0	280	409	140	420	0	0	0	0	0	0	0	0	0	0	0	0	139	106	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000640_INT	LTR	Copia	0	0	0	4351	0	0	4511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	1315	0	535	0	0	0	274	410	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000074	DNA	Helitron	8926	95	450	308	0	333	215	625	47	763	212	0	0	0	234	0	392	308	432	166	1555	383	973	1782	1117	1520	4725	3864	5189	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000262	DNA	DTM	2730	203	371	388	0	0	0	97	0	156	0	622	0	892	0	207	633	31	0	342	0	283	49	55	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000162	DNA	Helitron	14671	7597	1530	1240	157	0	62	0	73	1060	121	495	575	1800	3686	5116	6729	12314	5838	4952	4409	5224	4229	5299	246	589	1442	938	207	276	175	0	136	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000155	DNA	DTM	713	0	0	0	187	0	0	0	90	0	0	156	0	0	526	0	82	254	410	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000433_LTR	LTR	Gypsy	0	756	387	380	774	388	1619	1293	0	296	0	0	209	471	681	0	1027	821	269	0	287	204	0	192	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000443	DNA	Helitron	1700	0	0	0	0	0	0	53	0	66	0	0	104	332	367	762	1509	665	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000754_INT	LTR	Gypsy	2620	0	0	0	400	273	0	8606	2111	12710	4164	19823	5627	4977	7900	12268	1497	0	7245	0	181	0	1057	132	163	0	0	320	704	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000642_LTR	LTR	Gypsy	799	0	0	777	0	510	275	0	36	795	2686	1543	2106	310	0	967	1606	842	6303	3992	900	4404	1041	856	1418	0	144	0	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000460_INT	LTR	Gypsy	14339	12071	17184	5173	2210	5340	2299	5466	0	0	0	1267	1443	2227	64	204	0	1425	0	105	1488	55	200	296	86	740	216	621	763	308	838	2472	1110	0	643	618	285	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000471_INT	LTR	unknown	110752	18100	7947	4818	1050	350	48	325	560	79	83	43	104	99	54	568	158	96	223	98	65	76	0	0	216	205	132	287	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000482_INT	LTR	Copia	8921	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4508	0	234	293	147	113	0	1310	5071	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000186	DNA	DTC	1249	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000554	DNA	DTC	1243	0	0	0	0	0	105	852	0	0	25	0	0	0	0	0	0	0	158	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000316	DNA	DTC	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000067	DNA	Helitron	6933	122	289	0	0	0	0	0	0	0	99	0	0	0	0	0	0	202	76	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000800_INT	LTR	Copia	339	0	0	0	0	0	0	0	0	646	0	0	0	0	0	0	0	0	0	325	0	196	0	0	318	278	0	0	294	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000236	DNA	Helitron	861	741	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000795	MITE	DTA	194	194	389	388	0	0	0	0	0	0	68	69	58	68	0	0	0	0	0	0	0	0	189	253	0	944	582	778	195	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000513_LTR	LTR	Gypsy	352	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000403	DNA	Helitron	17328	12861	48024	24238	53394	13840	16534	11382	7682	9528	3818	2773	2703	5864	8775	11494	11314	5634	3377	2053	3249	2158	527	534	0	0	0	186	734	1179	0	0	702	923	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000677_LTR	LTR	Copia	306	0	0	0	0	0	0	0	306	0	0	0	74	0	376	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000792	DNA	Helitron	0	0	443	0	463	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000232	DNA	DTH	2545	0	0	0	99	385	272	380	406	1049	541	349	0	1090	653	2229	1329	1246	1340	788	17	1038	508	188	0	0	0	288	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000899	MITE	DTM	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000658_INT	LTR	Gypsy	4178	0	0	496	4664	17516	47205	38507	32406	39373	33979	21222	15097	29337	8356	13158	7539	14329	4845	4840	6141	6928	5036	3549	644	2816	2317	1665	1085	3917	1369	4625	2191	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000233	DNA	Helitron	6478	771	0	103	48	0	0	0	143	75	0	73	124	73	0	0	0	0	72	0	0	0	438	347	518	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000106	DNA	DTC	2237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000831	DNA	Helitron	1506	0	37	0	0	0	0	0	0	0	289	0	0	0	47	99	0	0	290	352	1223	469	67	176	233	338	0	0	0	324	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000476	DNA	DTM	1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	873	0	102	1315	427	0	0	315	924	1527	254	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000837	DNA	DTA	609	609	0	0	0	0	0	0	0	596	0	89	92	0	0	0	455	246	0	99	111	110	454	55	56	217	109	0	175	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000467_INT	LTR	Gypsy	0	0	0	81	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000499_LTR	LTR	Copia	189	189	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000156	DNA	Helitron	11464	97	1086	596	0	925	1649	0	0	0	78	0	554	110	24	44	1125	781	1041	5750	2758	371	11	853	741	365	779	3764	1174	5676	3109	887	919	1466	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000828_LTR	LTR	Copia	439	0	0	0	433	0	724	1422	348	1454	716	0	0	0	0	0	247	248	402	79	77	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000153	DNA	Helitron	10708	167	542	65	0	0	0	0	0	76	0	363	0	0	41	368	385	228	958	514	67	66	122	350	78	0	12	0	134	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000343_LTR	LTR	Copia	174	0	0	174	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000253	DNA	DTM	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000065	DNA	Helitron	1678	162	0	86	0	0	0	0	0	0	0	0	148	326	480	387	78	0	227	277	235	0	312	0	209	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000131	DNA	Helitron	6169	69	0	652	0	1020	1625	316	295	714	550	95	1465	0	539	106	168	94	812	95	203	462	0	170	0	0	187	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000231	DNA	DTM	2176	95	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000492_INT	LTR	Copia	4240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	249	0	3051	1615	94	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000377_INT	LTR	unknown	2603	0	0	0	0	0	1387	0	0	1323	2396	3700	207	8438	1788	5069	1551	0	3252	0	0	0	0	1197	0	0	1239	1534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000135	DNA	Helitron	7837	326	0	167	0	0	1368	640	90	547	501	0	0	0	0	196	204	70	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000061	DNA	Helitron	5384	0	0	0	0	0	350	0	0	0	0	34	0	5	0	0	0	340	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000390	DNA	Helitron	0	0	0	0	0	0	48	777	0	0	186	0	387	1	0	1643	1020	776	2070	286	0	313	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000898	DNA	DTA	3888	744	684	1202	239	210	182	39	791	136	0	2599	5643	8905	3135	2165	1367	0	351	265	457	176	294	223	1598	727	1731	716	375	1061	76	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000486	DNA	Helitron	3859	0	0	529	0	0	0	0	0	0	0	0	0	0	11	344	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000313_INT	LTR	Copia	3514	1551	3481	6173	1135	0	3005	1752	2437	0	0	0	0	0	0	0	0	92	621	3231	259	0	0	1200	0	0	0	0	0	0	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000570	DNA	DTM	859	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000448_INT	LTR	Gypsy	4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	93	92	0	0	0	0	374	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000418_INT	LTR	Gypsy	4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000602_LTR	LTR	Gypsy	437	0	433	0	0	0	0	0	0	0	0	0	0	0	443	0	79	0	0	0	0	0	0	80	448	819	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000269	DNA	Helitron	10169	1841	0	0	2714	3403	3263	829	98	117	0	367	161	352	185	549	455	121	417	120	1758	1529	785	371	630	501	268	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000321	DNA	Helitron	1787	1283	0	0	0	0	0	18	0	44	0	0	0	369	0	1705	147	879	79	398	573	274	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000004	DNA	DTM	2801	0	0	85	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000257	DNA	Helitron	783	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000794_INT	LTR	Copia	4559	0	0	0	0	3280	564	0	0	0	0	4631	0	0	0	0	4612	80	144	0	0	0	0	0	1715	813	0	150	3165	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
